event_id,mmsi,mmsi_cate,ship_name,imo,begin_time,end_time,begin_lng,begin_lat,end_lng,end_lat,middle_lng,middle_lat,avg_lng,avg_lat,middle_hdg,max_hdg,min_hdg,middle_sog,max_sog,middle_cog,max_cog,min_cog,max_rot,min_rot,middle_rot,point_num,avg_speed,avg_steady_speed,sailing_distance,zone_id,navistate,now_port_name,now_port_id,now_dock_name,now_dock_id,now_berth_name,now_berth_id,now_port_lng,now_port_lat,event_categories,province,country,event_cate,begin_year,begin_month,begin_day
20231230162129271116010,0,,,,1703953271,1704038183,112.7494,21.609681,122656866,21609801,120284021,27963166,112750292,21614216,0,0,0,0,2,20560,35210,0,0,0,0,35,0.1282839110306469,,1.45967494,2463527.0,15,,,,,,,,,low_speed_event,,,1,2023,12,30
20231201000230231199110,1,,,,1701388958,1701389678,122.656831,22.627266,112750291,27963350,110681335,21609815,120789594,21609851,0,0,0,0,0,8710,9770,2500,0,0,0,3,0.0,,0.0,2164823.0,0,ningbo,3467.0,NINGBO33,12701.0,-1,-1.0,120.2829,,low_speed_event,,China-People'sRepublicOf,1,2023,12,1
2023121002162906110111A,1,A,,,1702174610,1702190799,112.75019999999999,27.963165999999998,112750026,21610455,122306765,21610331,112750144,20158165,22900,32900,1900,0,13,22940,32940,1940,0,0,0,7,0.0,,0.0,2517506.0,0,,,,,,,,22.6168,low_speed_event,,,0,2023,12,10
20231212000330071179110,1,,,,1702339388,1702424888,112.749506,29.945016,112749320,21609691,120789450,21610021,122306792,21609819,0,0,0,0,82,0,30300,0,0,0,0,138,0.0,,0.0,2236807.0,0,wenzhou,3620.0,Longwan Terminal,1797.0,-1,-1.0,,27.9681,low_speed_event,,China-People'sRepublicOf,1,2023,12,12
20231214000330071179110,1,,,,1702512188,1702771028,112.750305,21.610336,112763695,27963066,112749200,21614271,122656959,21610041,0,0,0,0,89,0,31350,0,0,0,0,312,0.0,,0.0,2236807.0,0,wenzhou,3620.0,Longwan Terminal,1797.0,-1,-1.0,122.3075647,,low_speed_event,,China-People'sRepublicOf,1,2023,12,14
20231217000330071179110,1,,,,1702771390,1702943828,112.74917099999999,21.610091,122306831,22627271,120789366,22627215,112749443,22627257,0,0,0,0,18,0,35000,0,0,0,0,277,0.0,,0.0,2236807.0,0,wenzhou,3620.0,Longwan Terminal,1797.0,-1,-1.0,,29.94608885,low_speed_event,,China-People'sRepublicOf,1,2023,12,17
20231220000330071179110,1,,,,1703030588,1703036888,112.750226,21.610186,120789531,21609666,120789516,37420750,112749240,37420378,0,0,0,0,0,0,0,0,0,0,0,9,0.0,,0.0,2236807.0,15,wenzhou,3620.0,Longwan Terminal,1797.0,-1,-1.0,120.7937,,low_speed_event,,China-People'sRepublicOf,0,2023,12,20
20231221000030021126110,1,,,,1703116821,1703980282,122.306781,21.614271,120789450,27962966,112749571,29945016,112750298,27963137,0,0,0,1,7,0,0,0,0,0,0,571,0.0,,0.0,2427602.0,15,kaohsiung,16957.0,Penglai Commercial Harbour,2610.0,-1,-1.0,,37.419835,low_speed_event,,Taiwan-china,0,2023,12,21
20231231000630021126110,1,,,,1703981182,1704038122,110.681641,27.963116,112750040,21609886,112749581,21609955,112763733,29945027,0,0,0,2,10,0,0,0,0,0,0,206,0.0,,0.0,2427602.0,0,kaohsiung,16957.0,Penglai Commercial Harbour,2610.0,-1,-1.0,,,low_speed_event,,Taiwan-china,0,2023,12,31
20231220000930261274210,2,,,,1703030943,1703182475,120.78941599999999,21.609855,120789631,29945050,112750240,27963316,120283987,22627260,2900,263000,0,9,11,2950,35500,170,0,0,0,248,0.3371325806760956,,0.0208123,1894826.0,0,longyan,3408.0,-1,-1.0,-1,-1.0,,,low_speed_event,,China-People'sRepublicOf,0,2023,12,20
