event_id,mmsi,mmsi_cate,ship_name,imo,begin_time,end_time,begin_lng,begin_lat,end_lng,end_lat,middle_lng,middle_lat,avg_lng,avg_lat,middle_hdg,max_hdg,min_hdg,middle_sog,max_sog,middle_cog,max_cog,min_cog,max_rot,min_rot,middle_rot,point_num,avg_speed,avg_steady_speed,sailing_distance,zone_id,navistate,now_port_name,now_port_id,now_dock_name,now_dock_id,now_berth_name,now_berth_id,now_port_lng,now_port_lat,event_categories,province,country,event_cate,begin_year,begin_month,begin_day
2023070500033007117931A,3,A,,,1688515385,1688601423,118.11467999999999,27.977271,119146800,23294571,122453531,27977350,120745152,27977285,0,0,0,0,0,0,0,0,0,0,0,331,0.0,,0.0,2236807.0,15,wenzhou,3620.0,Longwan Terminal,1797.0,-1,-1.0,118.1135332,25.0588,low_speed_event,,China-People'sRepublicOf,0,2023,7,5
2023070700063007117931A,3,A,,,1688688363,1688860623,122.45639999999999,21.445981,120745150,27977265,120745181,25220406,122456325,25113336,0,0,0,0,0,0,0,0,0,0,0,124,0.0,,0.0,2236807.0,15,wenzhou,3620.0,Longwan Terminal,1797.0,-1,-1.0,120.7937,,low_speed_event,,China-People'sRepublicOf,0,2023,7,7
2023071505303024120431A,3,A,,,1689399039,1689499775,122.02306499999999,25.096881,120745150,24322911,109523050,40158700,118114232,25110318,0,0,0,2,11,800,31800,700,0,0,0,83,0.0,,0.0,2146824.0,15,zhoushan,3730.0,Shulanghu Ore Terminal,1627.0,-1,-1.0,119.0211,30.41818482,low_speed_event,,China-People'sRepublicOf,0,2023,7,15
2023071700123024120431A,3,A,,,1689552769,1689571662,120.74515,24.323016,119140706,27977216,119140731,25096916,119141833,30420022,0,0,0,3,13,600,35600,600,0,0,0,16,0.0,,0.0,2146824.0,15,ningbo,3467.0,ningbozhoushan62,10669.0,-1,-1.0,120.7937,25.0588,low_speed_event,,China-People'sRepublicOf,0,2023,7,17
2023071900123007117931A,3,A,,,1689725523,1689819663,122.45349999999999,40.15876,122202516,40158731,120745165,27977281,122023028,27977304,0,0,0,0,0,0,0,0,0,0,0,83,0.0,,0.0,2236807.0,15,wenzhou,3620.0,Longwan Terminal,1797.0,-1,-1.0,120.7937,23.36101,low_speed_event,,China-People'sRepublicOf,0,2023,7,19
2023072100243007117931A,3,A,,,1689899044,1689983462,120.74515,27.977280999999998,118114571,30236166,120745150,24323050,119479610,27977295,0,0,0,0,0,0,0,0,0,0,0,171,0.0,,0.0,2236807.0,15,wenzhou,3620.0,Longwan Terminal,1797.0,-1,-1.0,119.0211,27.9681,low_speed_event,,China-People'sRepublicOf,0,2023,7,21
2023072400093007117931A,3,A,,,1690157343,1690430583,120.283856,30.42005,119140831,27977250,117218126,27977265,122202516,30435588,0,0,0,0,0,0,0,0,0,0,0,177,0.0,,0.0,2236807.0,15,wenzhou,3620.0,Longwan Terminal,1797.0,-1,-1.0,122.4629,27.9681,low_speed_event,,China-People'sRepublicOf,0,2023,7,24
2023072804543007117931A,3,A,,,1690520043,1690672145,119.47957099999999,27.977280999999998,119479571,25128531,119140731,30435616,120745157,40158739,0,0,0,0,0,0,0,0,0,0,0,75,0.0,,0.0,2236807.0,15,wenzhou,3620.0,Longwan Terminal,1797.0,-1,-1.0,120.7937,22.6168,low_speed_event,,China-People'sRepublicOf,0,2023,7,28
2023073100063022120231A,3,A,,,1690762000,1690817763,119.14073099999999,23.293331,120745150,27977285,120745150,27977316,122453527,27977281,0,0,0,47,47,4600,4600,4600,0,0,0,6,0.0,,0.0,2154022.0,15,zhoushan,3730.0,Daishan Ferry Terminal,1625.0,Gaoting 05,7385.0,116.9886,30.4236,low_speed_event,,China-People'sRepublicOf,1,2023,7,31
2023070100043020130141A,4,A,,,1688169898,1690795868,120.74515,22.627301,109523050,22627230,119140866,27977281,109523050,25096947,25000,25000,0,0,1,11340,27540,6110,0,0,0,721,0.0,,0.0,1797620.0,15,yingkou,3694.0,CNOOC Yingkou Terminal,1864.0,-1,-1.0,119.0211,27.9681,low_speed_event,,China-People'sRepublicOf,1,2023,7,1
