event_id,mmsi,mmsi_cate,ship_name,imo,begin_time,end_time,begin_lng,begin_lat,end_lng,end_lat,middle_lng,middle_lat,avg_lng,avg_lat,middle_hdg,max_hdg,min_hdg,middle_sog,max_sog,middle_cog,max_cog,min_cog,max_rot,min_rot,middle_rot,point_num,avg_speed,avg_steady_speed,sailing_distance,zone_id,navistate,now_port_name,now_port_id,now_dock_name,now_dock_id,now_berth_name,now_berth_id,now_port_lng,now_port_lat,event_categories,province,country,event_cate,begin_year,begin_month,begin_day
20230226000930021126110,1,,,,1677370161,1677599902,122.10231999999999,24.449831,122684831,24346171,118287831,24449831,118287825,24449831,0,0,0,1,7,0,0,0,0,0,0,242,0.0,,0.0,2427602.0,15,kaohsiung,16957.0,Penglai Commercial Harbour,2610.0,-1,-1.0,122.0610186,,low_speed_event,,Taiwan-china,0,2023,2,26
20230206004628911114210,2,,,,1675644415,1675645247,122.68485,30.198249999999998,122062416,22627230,118284100,30198281,122684850,30198259,0,0,0,2,2,19000,27030,19000,0,0,0,2,0.0,,0.0,2470691.0,15,beihai,3133.0,Beihai06,12828.0,-1,-1.0,118.229994,30.2931014,low_speed_event,,China-People'sRepublicOf,0,2023,2,6
20230214000329821144210,2,,,,1676332992,1676418481,122.062416,21.422266,120283936,24449831,122062400,22627256,122062404,30293561,0,0,0,0,0,0,0,0,0,0,0,184,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,109.12229170000002,,low_speed_event,,China-People'sRepublicOf,1,2023,2,14
20230217001329821144210,2,,,,1676592791,1676851151,116.30069999999999,24.346159999999998,118287831,30008171,116267750,22627291,120285486,24449831,0,0,0,0,4,0,17070,0,0,0,0,296,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,122.0610186,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,17
20230228000129821144210,2,,,,1677542467,1677599951,118.2841,30.29355,118250616,22871231,120283940,30198265,120283946,24450414,0,0,0,0,0,0,0,0,0,0,0,158,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.113644,21.41853174,low_speed_event,,China-People'sRepublicOf,1,2023,2,28
20230204000429551128310,3,,,,1675469053,1675555000,120.28394999999999,24.450416,122062400,30198250,118250591,30293566,122684855,30006749,5700,35900,0,1,4,5700,35900,0,0,0,0,181,0.0,,0.0,2416763.0,15,shanwei,3529.0,-1,-1.0,-1,-1.0,,22.986,low_speed_event,,China-People'sRepublicOf,0,2023,2,4
20230205000629631129310,3,,,,1675555607,1675636832,122.684851,30.007870999999998,122102266,22627195,122684881,30198316,116300653,22627283,1000,35300,0,1,5,1000,35300,0,0,0,0,77,0.0,,0.0,2416763.0,15,huilaipowerstation,3318.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,0,2023,2,5
20230206042429621128310,3,,,,1675657457,1675657750,116.26774999999999,24.449831,109123565,30293550,122684866,30001131,118284100,22627249,9000,13700,9000,2,2,9000,13700,9000,0,0,0,2,0.0,,0.0,2420362.0,15,,,,,,,120.2829,24.324064,low_speed_event,,,0,2023,2,6
20230209000229821144310,3,,,,1675900939,1676073535,109.123515,22.967230999999998,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230211000029821143310,3,,,,1676073654,1676073887,122.68483099999999,22.871181,120283950,22967116,120283930,21422266,122062401,22617716,0,0,0,3,4,0,0,0,0,0,0,2,0.0,,0.0,2366382.0,15,houshi,3304.0,-1,-1.0,-1,-1.0,122.111028,30.2931014,low_speed_event,,China-People'sRepublicOf,0,2023,2,11
20230209000229821144310,4,,,,1675900939,1675944570,124.6244575643311,24.745431566949488,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230211000029821143310,4,,,,1676073654,1676116885,124.62452360694213,24.744322588019642,120283950,22967116,120283930,21422266,122062401,22617716,0,0,0,3,4,0,0,0,0,0,0,2,0.0,,0.0,2366382.0,15,houshi,3304.0,-1,-1.0,-1,-1.0,122.111028,30.2931014,low_speed_event,,China-People'sRepublicOf,0,2023,2,11
20230206042429621128310,4,,,,1675657457,1675707007,124.62456742520122,24.7458023907204,109123565,30293550,122684866,30001131,118284100,22627249,9000,13700,9000,2,2,9000,13700,9000,0,0,0,2,0.0,,0.0,2420362.0,15,,,,,,,120.2829,24.324064,low_speed_event,,,0,2023,2,6
20230211000029821143310,4,,,,1676073654,1676102529,124.62446017892638,24.74426611841469,120283950,22967116,120283930,21422266,122062401,22617716,0,0,0,3,4,0,0,0,0,0,0,2,0.0,,0.0,2366382.0,15,houshi,3304.0,-1,-1.0,-1,-1.0,122.111028,30.2931014,low_speed_event,,China-People'sRepublicOf,0,2023,2,11
20230211000029821143310,4,,,,1676073654,1676105093,124.62446100688327,24.745904837895555,120283950,22967116,120283930,21422266,122062401,22617716,0,0,0,3,4,0,0,0,0,0,0,2,0.0,,0.0,2366382.0,15,houshi,3304.0,-1,-1.0,-1,-1.0,122.111028,30.2931014,low_speed_event,,China-People'sRepublicOf,0,2023,2,11
20230205000629631129310,4,,,,1675555607,1675581518,124.62456165352002,24.74539836213727,122102266,22627195,122684881,30198316,116300653,22627283,1000,35300,0,1,5,1000,35300,0,0,0,0,77,0.0,,0.0,2416763.0,15,huilaipowerstation,3318.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,0,2023,2,5
20230206042429621128310,4,,,,1675657457,1675713408,124.62459356134696,24.745131724307157,109123565,30293550,122684866,30001131,118284100,22627249,9000,13700,9000,2,2,9000,13700,9000,0,0,0,2,0.0,,0.0,2420362.0,15,,,,,,,120.2829,24.324064,low_speed_event,,,0,2023,2,6
20230206042429621128310,4,,,,1675657457,1675734671,124.62444848420557,24.74401280502777,109123565,30293550,122684866,30001131,118284100,22627249,9000,13700,9000,2,2,9000,13700,9000,0,0,0,2,0.0,,0.0,2420362.0,15,,,,,,,120.2829,24.324064,low_speed_event,,,0,2023,2,6
20230206042429621128310,4,,,,1675657457,1675663545,124.62453121909247,24.74474653815897,109123565,30293550,122684866,30001131,118284100,22627249,9000,13700,9000,2,2,9000,13700,9000,0,0,0,2,0.0,,0.0,2420362.0,15,,,,,,,120.2829,24.324064,low_speed_event,,,0,2023,2,6
20230211000029821143310,4,,,,1676073654,1676152880,124.62447526935834,24.74545110397785,120283950,22967116,120283930,21422266,122062401,22617716,0,0,0,3,4,0,0,0,0,0,0,2,0.0,,0.0,2366382.0,15,houshi,3304.0,-1,-1.0,-1,-1.0,122.111028,30.2931014,low_speed_event,,China-People'sRepublicOf,0,2023,2,11
20230209000229821144310,4,,,,1675900939,1675985303,124.62448402901244,24.74444754465136,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230206042429621128310,4,,,,1675657457,1675711530,124.6245839084549,24.74598990332105,109123565,30293550,122684866,30001131,118284100,22627249,9000,13700,9000,2,2,9000,13700,9000,0,0,0,2,0.0,,0.0,2420362.0,15,,,,,,,120.2829,24.324064,low_speed_event,,,0,2023,2,6
20230211000029821143310,4,,,,1676073654,1676081653,124.62450604254913,24.74420226560798,120283950,22967116,120283930,21422266,122062401,22617716,0,0,0,3,4,0,0,0,0,0,0,2,0.0,,0.0,2366382.0,15,houshi,3304.0,-1,-1.0,-1,-1.0,122.111028,30.2931014,low_speed_event,,China-People'sRepublicOf,0,2023,2,11
20230205000629631129310,4,,,,1675555607,1675616072,124.62457369951805,24.74503563850936,122102266,22627195,122684881,30198316,116300653,22627283,1000,35300,0,1,5,1000,35300,0,0,0,0,77,0.0,,0.0,2416763.0,15,huilaipowerstation,3318.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,0,2023,2,5
20230209000229821144310,4,,,,1675900939,1675947693,124.6244946103504,24.74521103241042,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230205000629631129310,4,,,,1675555607,1675575189,124.62449882170475,24.744211797358098,122102266,22627195,122684881,30198316,116300653,22627283,1000,35300,0,1,5,1000,35300,0,0,0,0,77,0.0,,0.0,2416763.0,15,huilaipowerstation,3318.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,0,2023,2,5
20230209000229821144310,4,,,,1675900939,1675941908,124.62451053563069,24.744154661100463,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230211000029821143310,4,,,,1676073654,1676116298,124.62446117106543,24.74504264672246,120283950,22967116,120283930,21422266,122062401,22617716,0,0,0,3,4,0,0,0,0,0,0,2,0.0,,0.0,2366382.0,15,houshi,3304.0,-1,-1.0,-1,-1.0,122.111028,30.2931014,low_speed_event,,China-People'sRepublicOf,0,2023,2,11
20230204000429551128310,4,,,,1675469053,1675493963,124.62441072796813,24.74486636388524,122062400,30198250,118250591,30293566,122684855,30006749,5700,35900,0,1,4,5700,35900,0,0,0,0,181,0.0,,0.0,2416763.0,15,shanwei,3529.0,-1,-1.0,-1,-1.0,,22.986,low_speed_event,,China-People'sRepublicOf,0,2023,2,4
20230209000229821144310,4,,,,1675900939,1675984750,124.62455061511717,24.74554298520946,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230205000629631129310,4,,,,1675555607,1675632502,124.62446367578474,24.744589566649513,122102266,22627195,122684881,30198316,116300653,22627283,1000,35300,0,1,5,1000,35300,0,0,0,0,77,0.0,,0.0,2416763.0,15,huilaipowerstation,3318.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,0,2023,2,5
20230211000029821143310,4,,,,1676073654,1676091193,124.62458164916369,24.74424837511609,120283950,22967116,120283930,21422266,122062401,22617716,0,0,0,3,4,0,0,0,0,0,0,2,0.0,,0.0,2366382.0,15,houshi,3304.0,-1,-1.0,-1,-1.0,122.111028,30.2931014,low_speed_event,,China-People'sRepublicOf,0,2023,2,11
20230209000229821144310,4,,,,1675900939,1675975306,124.6244213380788,24.74578421668351,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230204000429551128310,4,,,,1675469053,1675488152,124.62457174439008,24.744409676253564,122062400,30198250,118250591,30293566,122684855,30006749,5700,35900,0,1,4,5700,35900,0,0,0,0,181,0.0,,0.0,2416763.0,15,shanwei,3529.0,-1,-1.0,-1,-1.0,,22.986,low_speed_event,,China-People'sRepublicOf,0,2023,2,4
20230204000429551128310,4,,,,1675469053,1675478783,124.62445668140701,24.7456182521085,122062400,30198250,118250591,30293566,122684855,30006749,5700,35900,0,1,4,5700,35900,0,0,0,0,181,0.0,,0.0,2416763.0,15,shanwei,3529.0,-1,-1.0,-1,-1.0,,22.986,low_speed_event,,China-People'sRepublicOf,0,2023,2,4
20230206042429621128310,4,,,,1675657457,1675697382,124.62457188606992,24.744218941144236,109123565,30293550,122684866,30001131,118284100,22627249,9000,13700,9000,2,2,9000,13700,9000,0,0,0,2,0.0,,0.0,2420362.0,15,,,,,,,120.2829,24.324064,low_speed_event,,,0,2023,2,6
20230206042429621128310,4,,,,1675657457,1675671439,124.62449260240517,24.745167288788263,109123565,30293550,122684866,30001131,118284100,22627249,9000,13700,9000,2,2,9000,13700,9000,0,0,0,2,0.0,,0.0,2420362.0,15,,,,,,,120.2829,24.324064,low_speed_event,,,0,2023,2,6
20230205000629631129310,4,,,,1675555607,1675610194,124.62443135406264,24.7454585639609,122102266,22627195,122684881,30198316,116300653,22627283,1000,35300,0,1,5,1000,35300,0,0,0,0,77,0.0,,0.0,2416763.0,15,huilaipowerstation,3318.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,0,2023,2,5
20230209000229821144310,4,,,,1675900939,1675980000,124.62448771523448,24.74583559913186,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230209000229821144310,4,,,,1675900939,1675981009,124.62441731208963,24.7452318486519,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230206042429621128310,4,,,,1675657457,1675662772,124.62455608291465,24.745287778721977,109123565,30293550,122684866,30001131,118284100,22627249,9000,13700,9000,2,2,9000,13700,9000,0,0,0,2,0.0,,0.0,2420362.0,15,,,,,,,120.2829,24.324064,low_speed_event,,,0,2023,2,6
20230209000229821144310,4,,,,1675900939,1675922315,124.6244591904372,24.7454354723088,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230209000229821144310,4,,,,1675900939,1675905879,124.62451356915051,24.745674640587456,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230204000429551128310,4,,,,1675469053,1675521114,124.62457828863896,24.745760578274403,122062400,30198250,118250591,30293566,122684855,30006749,5700,35900,0,1,4,5700,35900,0,0,0,0,181,0.0,,0.0,2416763.0,15,shanwei,3529.0,-1,-1.0,-1,-1.0,,22.986,low_speed_event,,China-People'sRepublicOf,0,2023,2,4
20230206042429621128310,4,,,,1675657457,1675729562,124.62447190969132,24.744772022526618,109123565,30293550,122684866,30001131,118284100,22627249,9000,13700,9000,2,2,9000,13700,9000,0,0,0,2,0.0,,0.0,2420362.0,15,,,,,,,120.2829,24.324064,low_speed_event,,,0,2023,2,6
20230211000029821143310,4,,,,1676073654,1676094150,124.62456832087966,24.74488889825055,120283950,22967116,120283930,21422266,122062401,22617716,0,0,0,3,4,0,0,0,0,0,0,2,0.0,,0.0,2366382.0,15,houshi,3304.0,-1,-1.0,-1,-1.0,122.111028,30.2931014,low_speed_event,,China-People'sRepublicOf,0,2023,2,11
20230206042429621128310,4,,,,1675657457,1675708366,124.62453958894055,24.745664608644393,109123565,30293550,122684866,30001131,118284100,22627249,9000,13700,9000,2,2,9000,13700,9000,0,0,0,2,0.0,,0.0,2420362.0,15,,,,,,,120.2829,24.324064,low_speed_event,,,0,2023,2,6
20230211000029821143310,4,,,,1676073654,1676082397,124.6245774141783,24.74554195586301,120283950,22967116,120283930,21422266,122062401,22617716,0,0,0,3,4,0,0,0,0,0,0,2,0.0,,0.0,2366382.0,15,houshi,3304.0,-1,-1.0,-1,-1.0,122.111028,30.2931014,low_speed_event,,China-People'sRepublicOf,0,2023,2,11
20230204000429551128310,4,,,,1675469053,1675549022,124.62445896057169,24.74512921407489,122062400,30198250,118250591,30293566,122684855,30006749,5700,35900,0,1,4,5700,35900,0,0,0,0,181,0.0,,0.0,2416763.0,15,shanwei,3529.0,-1,-1.0,-1,-1.0,,22.986,low_speed_event,,China-People'sRepublicOf,0,2023,2,4
20230205000629631129310,4,,,,1675555607,1675573188,124.62441332424359,24.744697275980958,122102266,22627195,122684881,30198316,116300653,22627283,1000,35300,0,1,5,1000,35300,0,0,0,0,77,0.0,,0.0,2416763.0,15,huilaipowerstation,3318.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,0,2023,2,5
20230209000229821144310,4,,,,1675900939,1675958731,124.62452106580311,24.744922279776056,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230204000429551128310,4,,,,1675469053,1675530115,124.6244039576681,24.74402619822024,122062400,30198250,118250591,30293566,122684855,30006749,5700,35900,0,1,4,5700,35900,0,0,0,0,181,0.0,,0.0,2416763.0,15,shanwei,3529.0,-1,-1.0,-1,-1.0,,22.986,low_speed_event,,China-People'sRepublicOf,0,2023,2,4
20230209000229821144310,4,,,,1675900939,1675932770,124.62457354688485,24.744604581520985,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230205000629631129310,4,,,,1675555607,1675612146,124.6244175038125,24.74521452797036,122102266,22627195,122684881,30198316,116300653,22627283,1000,35300,0,1,5,1000,35300,0,0,0,0,77,0.0,,0.0,2416763.0,15,huilaipowerstation,3318.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,0,2023,2,5
20230205000629631129310,4,,,,1675555607,1675579975,124.62454393772059,24.744899416918567,122102266,22627195,122684881,30198316,116300653,22627283,1000,35300,0,1,5,1000,35300,0,0,0,0,77,0.0,,0.0,2416763.0,15,huilaipowerstation,3318.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,0,2023,2,5
20230204000429551128310,4,,,,1675469053,1675512176,124.62451023735515,24.744721885571483,122062400,30198250,118250591,30293566,122684855,30006749,5700,35900,0,1,4,5700,35900,0,0,0,0,181,0.0,,0.0,2416763.0,15,shanwei,3529.0,-1,-1.0,-1,-1.0,,22.986,low_speed_event,,China-People'sRepublicOf,0,2023,2,4
20230205000629631129310,4,,,,1675555607,1675605905,124.62454837704703,24.7446061454477,122102266,22627195,122684881,30198316,116300653,22627283,1000,35300,0,1,5,1000,35300,0,0,0,0,77,0.0,,0.0,2416763.0,15,huilaipowerstation,3318.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,0,2023,2,5
20230211000029821143310,4,,,,1676073654,1676153349,124.62445129900644,24.745325096289587,120283950,22967116,120283930,21422266,122062401,22617716,0,0,0,3,4,0,0,0,0,0,0,2,0.0,,0.0,2366382.0,15,houshi,3304.0,-1,-1.0,-1,-1.0,122.111028,30.2931014,low_speed_event,,China-People'sRepublicOf,0,2023,2,11
20230205000629631129310,4,,,,1675555607,1675597490,124.62450121704127,24.745196994623775,122102266,22627195,122684881,30198316,116300653,22627283,1000,35300,0,1,5,1000,35300,0,0,0,0,77,0.0,,0.0,2416763.0,15,huilaipowerstation,3318.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,0,2023,2,5
20230209000229821144310,4,,,,1675900939,1675934354,124.62441480303634,24.74469383491839,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230209000229821144310,4,,,,1675900939,1675976668,124.62442217145048,24.74558169266801,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230209000229821144310,4,,,,1675900939,1675924273,124.62450837162045,24.745635842001114,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230209000229821144310,4,,,,1675900939,1675946043,124.62455559788663,24.74566853767687,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230211000029821143310,4,,,,1676073654,1676137094,124.62444020527357,24.745184003627692,120283950,22967116,120283930,21422266,122062401,22617716,0,0,0,3,4,0,0,0,0,0,0,2,0.0,,0.0,2366382.0,15,houshi,3304.0,-1,-1.0,-1,-1.0,122.111028,30.2931014,low_speed_event,,China-People'sRepublicOf,0,2023,2,11
20230206042429621128310,4,,,,1675657457,1675667042,124.62446801978385,24.744590405088047,109123565,30293550,122684866,30001131,118284100,22627249,9000,13700,9000,2,2,9000,13700,9000,0,0,0,2,0.0,,0.0,2420362.0,15,,,,,,,120.2829,24.324064,low_speed_event,,,0,2023,2,6
20230204000429551128310,4,,,,1675469053,1675473065,124.62455042351087,24.74592950200117,122062400,30198250,118250591,30293566,122684855,30006749,5700,35900,0,1,4,5700,35900,0,0,0,0,181,0.0,,0.0,2416763.0,15,shanwei,3529.0,-1,-1.0,-1,-1.0,,22.986,low_speed_event,,China-People'sRepublicOf,0,2023,2,4
20230209000229821144310,4,,,,1675900939,1675983803,124.62459384624688,24.744214120305205,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230205000629631129310,4,,,,1675555607,1675627990,124.62455085092174,24.744783694877185,122102266,22627195,122684881,30198316,116300653,22627283,1000,35300,0,1,5,1000,35300,0,0,0,0,77,0.0,,0.0,2416763.0,15,huilaipowerstation,3318.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,0,2023,2,5
20230209000229821144310,4,,,,1675900939,1675951747,124.62451367198517,24.74411545757018,122062400,30198250,118284100,22871181,118284100,30198256,0,0,0,0,9,0,16050,0,0,0,0,324,0.0,,0.0,2362782.0,15,liuwudian,3400.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,1,2023,2,9
20230205000629631129310,4,,,,1675555607,1675612661,124.62447347394489,24.745664833700168,122102266,22627195,122684881,30198316,116300653,22627283,1000,35300,0,1,5,1000,35300,0,0,0,0,77,0.0,,0.0,2416763.0,15,huilaipowerstation,3318.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,0,2023,2,5
20230205000629631129310,4,,,,1675555607,1675580971,124.62451130641828,24.74470556668902,122102266,22627195,122684881,30198316,116300653,22627283,1000,35300,0,1,5,1000,35300,0,0,0,0,77,0.0,,0.0,2416763.0,15,huilaipowerstation,3318.0,-1,-1.0,-1,-1.0,118.229994,24.530901,low_speed_event,,China-People'sRepublicOf,0,2023,2,5
