event_id,mmsi,mmsi_cate,ship_name,imo,begin_time,end_time,begin_lng,begin_lat,end_lng,end_lat,middle_lng,middle_lat,avg_lng,avg_lat,middle_hdg,max_hdg,min_hdg,middle_sog,max_sog,middle_cog,max_cog,min_cog,max_rot,min_rot,middle_rot,point_num,avg_speed,avg_steady_speed,sailing_distance,zone_id,navistate,now_port_name,now_port_id,now_dock_name,now_dock_id,now_berth_name,now_berth_id,now_port_lng,now_port_lat,event_categories,province,country,event_cate,begin_year,begin_month,begin_day
20230928015330251201210,2,,,,1695865984,1696089487,117.51728,21.736931,120745000,29772600,122462880,30409475,122462878,30421095,0,0,0,5,18,17600,35700,500,0,0,0,219,0.0,,0.0,2157625.0,0,,,,,,,117.5123,30.41942427,low_speed_event,,,0,2023,9,28
20230901000430221197310,3,,,,1693526696,1693652189,122.562106,30.104620999999998,112224816,30101341,122563851,30015265,117517137,30419700,0,0,0,1,11,300,300,200,0,0,0,161,0.0,,0.0,2172022.0,15,ningbo,3467.0,NINGBO46,12690.0,-1,-1.0,,,low_speed_event,,China-People'sRepublicOf,0,2023,9,1
20230903001230231200300,3,,,,1693699954,1693701908,120.745081,30.101530999999998,122212700,27977300,122342265,30419700,122212653,23747548,0,0,0,6,6,600,600,600,0,0,0,3,0.0,,0.0,2161223.0,15,ningbo,3467.0,NINGBO71,12669.0,-1,-1.0,122.4619051,23.7504,stop_event_poly,,China-People'sRepublicOf,0,2023,9,3
20230904010930081181310,3,,,,1693789748,1693797308,122.450215,30.015276,117515571,30421200,117517640,23747165,117517311,21736874,0,0,0,0,39,0,8500,0,0,0,0,12,0.0,,0.0,2236807.0,15,wenzhou,3620.0,-1,-1.0,-1,-1.0,121.8525,,low_speed_event,,China-People'sRepublicOf,1,2023,9,4
20230905010530251200310,3,,,,1693875949,1693954799,120.74499999999999,23.747441,120745081,23747295,122462898,30101221,122558545,28055778,0,0,0,0,23,400,35400,300,0,0,0,33,0.0,,0.0,2157625.0,0,,,,,,,,23.7504,low_speed_event,,,0,2023,9,5
20230906040730241204310,3,,,,1693973259,1694001086,112.22476599999999,23.747225999999998,117517626,30104386,122450931,30104220,117517270,23747187,0,0,0,14,14,900,900,900,0,0,0,26,0.0,,0.0,2146824.0,0,ningbo,3467.0,ningbozhoushan61,10668.0,-1,-1.0,,23.7504,low_speed_event,,China-People'sRepublicOf,0,2023,9,6
20230909115830241204310,3,,,,1694260684,1694297986,117.51762599999999,27.977231,122563980,23747146,117517666,27977265,122562736,30101293,0,0,0,0,21,900,18900,900,0,0,0,36,0.4141518562991162,7.65,2.149754590000001,2146824.0,0,ningbo,3467.0,ningbozhoushan61,10668.0,-1,-1.0,117.5123,29.926545,low_speed_event,,China-People'sRepublicOf,1,2023,9,9
20230909232130241204300,3,,,,1694301680,1694303050,122.56203099999999,30.409036,122561720,30408899,122562140,30101575,117516692,30105464,0,0,0,7,7,900,900,900,0,0,0,1,0.5100177324169142,,2.19293495,2146824.0,15,ningbo,3467.0,ningbozhoushan62,10669.0,-1,-1.0,,29.76775523,stop_event_poly,,China-People'sRepublicOf,0,2023,9,9
20230910093130241204310,3,,,,1694338304,1694381879,117.517451,30.101556,117517360,22627246,117517411,23747596,122560597,30056959,0,0,0,2,2,800,800,600,0,0,0,4,0.3356622411863528,,5.67079235,2146824.0,15,zhoushan,3730.0,Shulanghu Ore Terminal,1627.0,1,7328.0,122.2166853,28.0217,low_speed_event,,China-People'sRepublicOf,0,2023,9,10
20230911053030071180310,3,,,,1694410211,1694434508,117.51744,30.4197,122460816,27977165,120283956,30409000,120283943,30101599,0,0,0,0,5,0,700,0,0,0,0,31,0.0,,0.0,2236807.0,15,wenzhou,3620.0,Sanhu Concrete Terminal,1795.0,-1,-1.0,122.4494,30.4198,low_speed_event,,China-People'sRepublicOf,1,2023,9,11
